% Model,Untitled.mph
% Version,COMSOL 6.0.0.318
% Date,"Oct 17 2024, 16:08"
% Dimension,1
% Nodes,714
% Expressions,1
% Description,Line graph
% cln1x,Power flow, x component
0.3000004727679491,8231314.726802975
0.3999994293182284,1405861.642628169
0.4000004678129667,3259434.974021756
0.49999933845623323,213070.83758990807
0.5,179810.36708578232
-0.5,2.715212464448545E7
-0.40000005355451246,1.4872077790299121E7
-0.3999999371453867,-6.664916417415986E8
-0.30000011966669354,611038.7688082006
-0.29999987572130643,-2.0480822609873835E7
-0.20000018358344934,-7.77456765992275E10
-0.19999981426884034,-9.133131539398279E10
-0.10000024625290758,-1.9240949346168292E11
-0.09999975284538491,-1.648464388980317E11
-3.085318003983853E-7,-1.7004016364096043E10
3.0861930790494146E-7,2.1044231402868587E10
0.0999996293694163,1.5590149961964377E11
0.10000036947341928,1.8163449953815747E11
0.19999956693532217,9.56000558824606E10
0.20000042693957107,8.072291326807976E10
0.29999950185795576,4.5354036104999596E8
0.3000004727679491,-2897142.0716212257
0.3999994293182284,1.3397252539972355E9
0.4000004678129667,-1547007.4042621544
0.49999933845623323,5.671589103839966E8
0.5,2.2184589898453113E8
-0.5,9.25764636383421E9
-0.40000005355451246,-3.769389487804461E11
-0.3999999371453867,-4.304012913103687E11
-0.30000011966669354,-7.021931374703999E11
-0.29999987572130643,-6.881345673262095E11
-0.20000018358344934,-7.937199041303868E11
-0.19999981426884034,-7.892770294187733E11
-0.10000024625290758,-6.383332008587716E11
-0.09999975284538491,-5.581488588059386E11
-3.085318003983853E-7,-6.707732432259969E10
3.0861930790494146E-7,3.791316696091504E10
0.0999996293694163,5.875853496973634E11
0.10000036947341928,6.504684301736624E11
0.19999956693532217,8.199026135251727E11
0.20000042693957107,7.978202691449863E11
0.29999950185795576,7.029229345813168E11
0.3000004727679491,7.23124595471669E11
0.3999994293182284,4.5011663280802637E11
0.4000004678129667,3.8649871527029266E11
0.49999933845623323,2.576524314310926E10
0.5,1.703521733604457E10
-0.5,-1.4216314699109882E11
-0.40000005355451246,-1.2262524154144678E12
-0.3999999371453867,-1.2681620417895618E12
-0.30000011966669354,-1.5940707692303826E12
-0.29999987572130643,-1.5839533417430732E12
-0.20000018358344934,-1.7191867305343313E12
-0.19999981426884034,-1.7414055414907322E12
-0.10000024625290758,-1.2451323011104915E12
-0.09999975284538491,-1.1159212536099543E12
-3.085318003983853E-7,-8.614374184193501E10
3.0861930790494146E-7,1.0929236587644832E11
0.0999996293694163,1.0889779337722726E12
0.10000036947341928,1.2309763508818445E12
0.19999956693532217,1.7492714654955435E12
0.20000042693957107,1.757994619890124E12
0.29999950185795576,1.6122098886327292E12
0.3000004727679491,1.6084954889538694E12
0.3999994293182284,1.2282281395831243E12
0.4000004678129667,1.2182473097913232E12
0.49999933845623323,7.077841337559625E11
0.5,6.456535980409127E11
-0.5,-3.067375549864367E11
-0.40000005355451246,-2.1024818871787297E12
-0.3999999371453867,-2.1687459966333884E12
-0.30000011966669354,-2.7972984973007163E12
-0.29999987572130643,-2.7754944695960874E12
-0.20000018358344934,-2.9677635716050166E12
-0.19999981426884034,-2.9460505132662705E12
-0.10000024625290758,-2.0945436455151118E12
-0.09999975284538491,-1.8489086302594412E12
-3.085318003983853E-7,-1.4885051439691556E11
3.0861930790494146E-7,1.6408197073406113E11
0.0999996293694163,1.8845119932767686E12
0.10000036947341928,2.1171272099557612E12
0.19999956693532217,2.9469179638211606E12
0.20000042693957107,2.979645301044095E12
0.29999950185795576,2.781285140689814E12
0.3000004727679491,2.774825834193648E12
0.3999994293182284,2.1034157090834807E12
0.4000004678129667,2.073556165328181E12
0.49999933845623323,1.3886213658614167E12
0.5,1.310811660997073E12
-0.5,-4.9342206431005963E11
-0.40000005355451246,-3.2435033618898833E12
-0.3999999371453867,-3.3470580580813237E12
-0.30000011966669354,-4.0750769981249004E12
-0.29999987572130643,-4.121961074319947E12
-0.20000018358344934,-4.3404850474917524E12
-0.19999981426884034,-4.343511947443177E12
-0.10000024625290758,-3.161476808903848E12
-0.09999975284538491,-2.8586816088732354E12
-3.085318003983853E-7,-2.1165467466839227E11
3.0861930790494146E-7,2.3995413198414957E11
0.0999996293694163,2.89170529604553E12
0.10000036947341928,3.1940741854022153E12
0.19999956693532217,4.360683267694708E12
0.20000042693957107,4.323494233913888E12
0.29999950185795576,4.157153988246074E12
0.3000004727679491,4.1318094112566646E12
0.3999994293182284,3.30781295764498E12
0.4000004678129667,3.205036373980796E12
0.49999933845623323,2.2326670775568774E12
0.5,2.185774164958706E12
-0.5,-6.571820677915203E11
-0.40000005355451246,-4.3957882206300654E12
-0.3999999371453867,-4.485206751472463E12
-0.30000011966669354,-5.374222139182844E12
-0.29999987572130643,-5.471067760043601E12
-0.20000018358344934,-5.384981876374736E12
-0.19999981426884034,-5.370755234416679E12
-0.10000024625290758,-3.7168698468674155E12
-0.09999975284538491,-3.4791716275522993E12
-3.085318003983853E-7,-3.028522321105242E11
3.0861930790494146E-7,3.468631098628429E11
0.0999996293694163,3.4629647812992046E12
0.10000036947341928,3.79549787350173E12
0.19999956693532217,5.345113330114066E12
0.20000042693957107,5.3770387327347E12
0.29999950185795576,5.474551159054494E12
0.3000004727679491,5.381782126836599E12
0.3999994293182284,4.430018982130236E12
0.4000004678129667,4.407276243497367E12
0.49999933845623323,3.062848724590808E12
0.5,3.0224121432463965E12
-0.5,-8.118911363175063E11
-0.40000005355451246,-4.962873867741422E12
-0.3999999371453867,-5.025138860213808E12
-0.30000011966669354,-6.127445707345002E12
-0.29999987572130643,-6.185837067781907E12
-0.20000018358344934,-6.089650416617608E12
-0.19999981426884034,-6.085022410669874E12
-0.10000024625290758,-4.0863133371650444E12
-0.09999975284538491,-3.6754163318340957E12
-3.085318003983853E-7,-2.897438714615448E11
3.0861930790494146E-7,2.828585758037238E11
0.0999996293694163,3.787750762491766E12
0.10000036947341928,4.139719045472355E12
0.19999956693532217,6.113387126772454E12
0.20000042693957107,6.141110722744921E12
0.29999950185795576,6.043169994292702E12
0.3000004727679491,5.977634402650308E12
0.3999994293182284,5.0190170526774E12
0.4000004678129667,4.959135010241717E12
0.49999933845623323,3.584183094890491E12
0.5,3.6010636378343726E12
-0.5,-8.879705840953303E11
-0.40000005355451246,-5.129023606194422E12
-0.3999999371453867,-5.238878184509182E12
-0.30000011966669354,-6.145982107041061E12
-0.29999987572130643,-6.224196661357109E12
-0.20000018358344934,-5.969307210904994E12
-0.19999981426884034,-5.999029019813313E12
-0.10000024625290758,-4.256234789005993E12
-0.09999975284538491,-3.906866464332421E12
-3.085318003983853E-7,-2.7691002600604205E11
3.0861930790494146E-7,3.456766861867153E11
0.0999996293694163,3.867966865761205E12
0.10000036947341928,4.209436915097851E12
0.19999956693532217,5.992464580678727E12
0.20000042693957107,5.994686874355447E12
0.29999950185795576,6.252034565918911E12
0.3000004727679491,6.219742388483032E12
0.3999994293182284,5.228352740843642E12
0.4000004678129667,5.208142758228405E12
0.49999933845623323,3.928008476735826E12
0.5,4.0088020004546177E12
-0.5,-9.112523840053539E11
-0.40000005355451246,-5.155407708466402E12
-0.3999999371453867,-5.158688401359797E12
-0.30000011966669354,-5.765996318058896E12
-0.29999987572130643,-5.79324922421398E12
-0.20000018358344934,-5.526051124479819E12
-0.19999981426884034,-5.558548436039699E12
-0.10000024625290758,-3.870246742021163E12
-0.09999975284538491,-3.509834134993693E12
-3.085318003983853E-7,-2.661538781597406E11
3.0861930790494146E-7,2.7603298869180475E11
0.0999996293694163,3.515725081169349E12
0.10000036947341928,3.8664443816095977E12
0.19999956693532217,5.578133476666794E12
0.20000042693957107,5.563746665936494E12
0.29999950185795576,5.79524691311996E12
0.3000004727679491,5.758977688606351E12
0.3999994293182284,5.151518800589773E12
0.4000004678129667,5.268805345323106E12
0.49999933845623323,3.896705339179522E12
0.5,3.9820376073393545E12
-0.5,-8.236235153850958E11
-0.40000005355451246,-4.659654868618554E12
-0.3999999371453867,-4.746029223703138E12
-0.30000011966669354,-5.507531604379491E12
-0.29999987572130643,-5.483830003671507E12
-0.20000018358344934,-5.68116435457401E12
-0.19999981426884034,-5.713904029129835E12
-0.10000024625290758,-3.9865811366555474E12
-0.09999975284538491,-3.538282341685683E12
-3.085318003983853E-7,-2.3400084126463498E11
3.0861930790494146E-7,3.0678518660749115E11
0.0999996293694163,3.572270689762821E12
0.10000036947341928,3.8912595449615713E12
0.19999956693532217,5.806912617007322E12
0.20000042693957107,5.877927547045922E12
0.29999950185795576,5.666389996203193E12
0.3000004727679491,5.536079057220545E12
0.3999994293182284,4.661346285162812E12
0.4000004678129667,4.62735626683207E12
0.49999933845623323,3.456444377932849E12
0.5,3.556259289570682E12
-0.5,-7.965813043000074E11
-0.40000005355451246,-4.732135588942522E12
-0.3999999371453867,-4.794687158877509E12
-0.30000011966669354,-5.732392582763246E12
-0.29999987572130643,-5.744245970328646E12
-0.20000018358344934,-5.822695799861849E12
-0.19999981426884034,-5.782265778348325E12
-0.10000024625290758,-3.724714591833355E12
-0.09999975284538491,-3.3001436599096113E12
-3.085318003983853E-7,-2.5095720229385583E11
3.0861930790494146E-7,2.8696941234826544E11
0.0999996293694163,3.3407811017547485E12
0.10000036947341928,3.693011036600573E12
0.19999956693532217,5.659780797742526E12
0.20000042693957107,5.688794502301794E12
0.29999950185795576,5.873507777250687E12
0.3000004727679491,5.760430533193054E12
0.3999994293182284,4.665565209391808E12
0.4000004678129667,4.6253990251392705E12
0.49999933845623323,3.5153099701461035E12
0.5,3.561935722107982E12
-0.5,-6.883337310983298E11
-0.40000005355451246,-3.4321793324203047E12
-0.3999999371453867,-3.493842173928379E12
-0.30000011966669354,-4.065887432004658E12
-0.29999987572130643,-4.080673321173413E12
-0.20000018358344934,-3.762750221982417E12
-0.19999981426884034,-3.787577290224357E12
-0.10000024625290758,-2.8518410988669517E12
-0.09999975284538491,-2.7609543527154443E12
-3.085318003983853E-7,-2.2277969733089993E11
3.0861930790494146E-7,2.7237951576191257E11
0.0999996293694163,2.7299062423216025E12
0.10000036947341928,2.9457536275078223E12
0.19999956693532217,3.8869621533781885E12
0.20000042693957107,3.8561082469962134E12
0.29999950185795576,3.9397708957355596E12
0.3000004727679491,3.911826709469703E12
0.3999994293182284,3.391743253015537E12
0.4000004678129667,3.4495301288025923E12
0.49999933845623323,2.801727655062589E12
0.5,2.796449940661786E12
-0.5,-4.636694071538431E11
-0.40000005355451246,-2.3219540958579375E12
-0.3999999371453867,-2.1257135639888901E12
-0.30000011966669354,-2.4720361508850815E12
-0.29999987572130643,-2.615882789200707E12
-0.20000018358344934,-2.470571694756965E12
-0.19999981426884034,-2.3287944604301226E12
-0.10000024625290758,-1.0888316445038655E12
-0.09999975284538491,-9.724066320127963E11
-3.085318003983853E-7,-6.2323566005273964E10
3.0861930790494146E-7,7.10289557983112E10
0.0999996293694163,9.443947602735403E11
0.10000036947341928,1.202638299486377E12
0.19999956693532217,2.375037479700211E12
0.20000042693957107,2.409039399506418E12
0.29999950185795576,2.6802531775101875E12
0.3000004727679491,2.5894052237140083E12
0.3999994293182284,2.087658589150687E12
0.4000004678129667,2.314669016894848E12
0.49999933845623323,2.0607637761014663E12
0.5,2.0290329639742864E12
-0.5,-1.6388554448663315E11
-0.40000005355451246,-6.410886383847189E11
-0.3999999371453867,-6.84755502871213E11
-0.30000011966669354,-1.2491049080103972E11
-0.29999987572130643,-7.547422487715314E10
-0.20000018358344934,3.817484289019043E11
-0.19999981426884034,4.1304293630103357E11
-0.10000024625290758,5.740007271811509E11
-0.09999975284538491,5.2576360419965485E11
-3.085318003983853E-7,3.217120343302146E10
3.0861930790494146E-7,-3.766895655447221E10
0.0999996293694163,-5.122605638559906E11
0.10000036947341928,-6.566526421094741E11
0.19999956693532217,-4.535856690519021E11
0.20000042693957107,-4.1506020884037146E11
0.29999950185795576,2.801103592606597E11
0.3000004727679491,2.872509054117813E11
0.3999994293182284,7.10716224403642E11
0.4000004678129667,5.951886099257228E11
0.49999933845623323,6.854391622165146E11
0.5,7.118920313697802E11
-0.5,1.2394881046095795E11
-0.40000005355451246,1.546008015227686E12
-0.3999999371453867,1.7516548511244685E12
-0.30000011966669354,2.387521853854629E12
-0.29999987572130643,2.4290138321579546E12
-0.20000018358344934,2.663783832522791E12
-0.19999981426884034,2.6417916036118E12
-0.10000024625290758,1.9522745384292336E12
-0.09999975284538491,1.799407345886354E12
-3.085318003983853E-7,1.3027657627269983E11
3.0861930790494146E-7,-1.4523876609699704E11
0.0999996293694163,-1.723264119721155E12
0.10000036947341928,-1.9766436449536465E12
0.19999956693532217,-2.6767253068155273E12
0.20000042693957107,-2.6519094770362085E12
0.29999950185795576,-2.353779894296179E12
0.3000004727679491,-2.382135393272045E12
0.3999994293182284,-1.7572016907663926E12
0.4000004678129667,-1.5708230544573628E12
0.49999933845623323,-5.1603957755046136E11
0.5,-5.936264248810824E11
-0.5,6.674003935853146E11
-0.40000005355451246,3.771280749069637E12
-0.3999999371453867,3.9283534046341313E12
-0.30000011966669354,4.589425819537605E12
-0.29999987572130643,4.635184871411721E12
-0.20000018358344934,4.408340935253617E12
-0.19999981426884034,4.406496376445605E12
-0.10000024625290758,3.141618513947225E12
-0.09999975284538491,2.840377341314334E12
-3.085318003983853E-7,1.9923964052292493E11
3.0861930790494146E-7,-2.311265154276753E11
0.0999996293694163,-2.882946427261951E12
0.10000036947341928,-3.1479254337917515E12
0.19999956693532217,-4.3675568480284165E12
0.20000042693957107,-4.413508855762775E12
0.29999950185795576,-4.714539152106731E12
0.3000004727679491,-4.584964004890397E12
0.3999994293182284,-3.909741887413368E12
0.4000004678129667,-3.9239003276625312E12
0.49999933845623323,-2.768382828064283E12
0.5,-2.826721639365952E12
-0.5,8.862824634991776E11
-0.40000005355451246,4.62468168036433E12
-0.3999999371453867,4.604409014919711E12
-0.30000011966669354,5.89222629079864E12
-0.29999987572130643,5.99189587322548E12
-0.20000018358344934,6.003359157691996E12
-0.19999981426884034,5.974566197260438E12
-0.10000024625290758,4.1417228549095244E12
-0.09999975284538491,3.662491712629889E12
-3.085318003983853E-7,2.6969056619171283E11
3.0861930790494146E-7,-2.7815259355713666E11
0.0999996293694163,-3.7959606366022173E12
0.10000036947341928,-4.1321002319025693E12
0.19999956693532217,-6.025077106262248E12
0.20000042693957107,-6.074037534336984E12
0.29999950185795576,-6.011634852300333E12
0.3000004727679491,-5.886259560546722E12
0.3999994293182284,-4.631814899630814E12
0.4000004678129667,-4.659969597652726E12
0.49999933845623323,-3.725638481967521E12
0.5,-3.8702491444997905E12
-0.5,9.663137759052274E11
-0.40000005355451246,5.221991499564116E12
-0.3999999371453867,5.173496648091992E12
-0.30000011966669354,6.25004796273193E12
-0.29999987572130643,6.338774422767691E12
-0.20000018358344934,6.396941939105185E12
-0.19999981426884034,6.362248768399526E12
-0.10000024625290758,4.504868071596592E12
-0.09999975284538491,4.207747078159447E12
-3.085318003983853E-7,3.127740793493726E11
3.0861930790494146E-7,-3.5655049028228827E11
0.0999996293694163,-4.192719494697252E12
0.10000036947341928,-4.580179446056484E12
0.19999956693532217,-6.389335731221891E12
0.20000042693957107,-6.385460513316486E12
0.29999950185795576,-6.342005019569954E12
0.3000004727679491,-6.24046282694311E12
0.3999994293182284,-5.265007930199237E12
0.4000004678129667,-5.297927382356923E12
0.49999933845623323,-4.0768011486880366E12
0.5,-4.303258503480298E12
-0.5,9.524453818549674E11
-0.40000005355451246,5.318740725558067E12
-0.3999999371453867,5.27471538775308E12
-0.30000011966669354,6.098240991966676E12
-0.29999987572130643,6.190749648767136E12
-0.20000018358344934,6.106974902860605E12
-0.19999981426884034,6.065756934350768E12
-0.10000024625290758,4.182167461811925E12
-0.09999975284538491,3.798538227799144E12
-3.085318003983853E-7,2.7813185856349225E11
3.0861930790494146E-7,-2.978705632452028E11
0.0999996293694163,-3.817300895179027E12
0.10000036947341928,-4.1772194246908237E12
0.19999956693532217,-6.010780520791997E12
0.20000042693957107,-6.011048047144207E12
0.29999950185795576,-6.163035589790954E12
0.3000004727679491,-6.129378461755399E12
0.3999994293182284,-5.279280495475861E12
0.4000004678129667,-5.309956120148166E12
0.49999933845623323,-4.1490940231510283E12
0.5,-4.3790369293044663E12
-0.5,8.405646488477274E11
-0.40000005355451246,4.499235674299807E12
-0.3999999371453867,4.418545506266611E12
-0.30000011966669354,5.18932759142965E12
-0.29999987572130643,5.254932438619883E12
-0.20000018358344934,5.22301280441117E12
-0.19999981426884034,5.188238271188818E12
-0.10000024625290758,3.440488183141711E12
-0.09999975284538491,3.150677579583444E12
-3.085318003983853E-7,2.4216187124243924E11
3.0861930790494146E-7,-2.4312259069046732E11
0.0999996293694163,-3.2017529382461743E12
0.10000036947341928,-3.5025861034253804E12
0.19999956693532217,-5.111958410802398E12
0.20000042693957107,-5.136714176473195E12
0.29999950185795576,-5.23257861168233E12
0.3000004727679491,-5.186786995941447E12
0.3999994293182284,-4.480090692945093E12
0.4000004678129667,-4.509821495161659E12
0.49999933845623323,-3.515437083499604E12
0.5,-3.7001777740475337E12
-0.5,6.928697317415636E11
-0.40000005355451246,3.571588642686861E12
-0.3999999371453867,3.653357976724551E12
-0.30000011966669354,4.2621544847112686E12
-0.29999987572130643,4.29472175911141E12
-0.20000018358344934,4.1488433653892163E12
-0.19999981426884034,4.157070819875782E12
-0.10000024625290758,2.864136188962599E12
-0.09999975284538491,2.619121420687993E12
-3.085318003983853E-7,1.937449779774857E11
3.0861930790494146E-7,-1.816140117884423E11
0.0999996293694163,-2.642253557468737E12
0.10000036947341928,-2.9023648676458667E12
0.19999956693532217,-4.120088541365494E12
0.20000042693957107,-4.1057910947659526E12
0.29999950185795576,-4.3466968478787324E12
0.3000004727679491,-4.322532450691919E12
0.3999994293182284,-3.641898269919724E12
0.4000004678129667,-3.5675744081471895E12
0.49999933845623323,-2.8419431058417E12
0.5,-3.010456048979808E12
-0.5,5.155240267524709E11
-0.40000005355451246,2.6434198061903438E12
-0.3999999371453867,2.637113056709946E12
-0.30000011966669354,3.1345660590471343E12
-0.29999987572130643,3.17209250155523E12
-0.20000018358344934,3.0465239647688877E12
-0.19999981426884034,3.0066552009029937E12
-0.10000024625290758,2.1544012948549524E12
-0.09999975284538491,1.9553180753883525E12
-3.085318003983853E-7,1.2841978063597559E11
3.0861930790494146E-7,-1.8978054988528247E11
0.0999996293694163,-1.9743492355035605E12
0.10000036947341928,-2.1306557295100757E12
0.19999956693532217,-3.0384329704553086E12
0.20000042693957107,-3.0532462147517495E12
0.29999950185795576,-3.123701205317312E12
0.3000004727679491,-3.0867570504989214E12
0.3999994293182284,-2.6064277458436587E12
0.4000004678129667,-2.6033619139644336E12
0.49999933845623323,-2.187654060430525E12
0.5,-2.311451679934184E12
-0.5,3.688908011767392E11
-0.40000005355451246,1.9762300828093586E12
-0.3999999371453867,1.9540107134087615E12
-0.30000011966669354,2.1643959493337585E12
-0.29999987572130643,2.1814894479391187E12
-0.20000018358344934,2.038541051787286E12
-0.19999981426884034,2.0245957858150337E12
-0.10000024625290758,1.473588742594101E12
-0.09999975284538491,1.3447589102551306E12
-3.085318003983853E-7,1.0415947400223405E11
3.0861930790494146E-7,-1.2120168121616614E11
0.0999996293694163,-1.3505134791805332E12
0.10000036947341928,-1.440746413467511E12
0.19999956693532217,-2.0516084152449082E12
0.20000042693957107,-2.0576496443546372E12
0.29999950185795576,-2.1872077768030466E12
0.3000004727679491,-2.177736617162756E12
0.3999994293182284,-1.9309176701356135E12
0.4000004678129667,-1.9352078481714563E12
0.49999933845623323,-1.5842638540533474E12
0.5,-1.6746304331427236E12
-0.5,1.9469719794158926E11
-0.40000005355451246,1.1107276145040571E12
-0.3999999371453867,1.12725364978303E12
-0.30000011966669354,1.3287618739544094E12
-0.29999987572130643,1.3538227470842517E12
-0.20000018358344934,1.4212861708980063E12
-0.19999981426884034,1.426107860958372E12
-0.10000024625290758,9.291595432994232E11
-0.09999975284538491,8.272417424763722E11
-3.085318003983853E-7,5.102710456784938E10
3.0861930790494146E-7,-7.37625115102836E10
0.0999996293694163,-7.972250526784672E11
0.10000036947341928,-9.090017589689469E11
0.19999956693532217,-1.429891911155092E12
0.20000042693957107,-1.41957044157278E12
0.29999950185795576,-1.3683278972814917E12
0.3000004727679491,-1.335709222871625E12
0.3999994293182284,-1.1344755535019382E12
0.4000004678129667,-1.1256215001091199E12
0.49999933845623323,-8.576616693311633E11
0.5,-9.192213984407623E11
-0.5,8.762993013949506E10
-0.40000005355451246,4.775839592618463E11
-0.3999999371453867,4.769608309143987E11
-0.30000011966669354,5.620537527064803E11
-0.29999987572130643,5.729133210371738E11
-0.20000018358344934,6.264398771289128E11
-0.19999981426884034,6.296147733391685E11
-0.10000024625290758,5.476547323481355E11
-0.09999975284538491,5.006279576761051E11
-3.085318003983853E-7,6.336993337518642E10
3.0861930790494146E-7,-4.549451843621209E10
0.0999996293694163,-5.240290767332115E11
0.10000036947341928,-5.523621148375259E11
0.19999956693532217,-6.246805007804781E11
0.20000042693957107,-6.206434140063683E11
0.29999950185795576,-5.709038300224313E11
0.3000004727679491,-5.671390969005165E11
0.3999994293182284,-4.7844914475418634E11
0.4000004678129667,-4.8026293276695514E11
0.49999933845623323,-3.8765300688465906E11
0.5,-4.107412460794245E11
-0.5,1.429891183359901E10
-0.40000005355451246,1.0810496679340271E11
-0.3999999371453867,1.1970741948656746E11
-0.30000011966669354,1.7940796726137833E11
-0.29999987572130643,1.821947359664859E11
-0.20000018358344934,1.7406987796121158E11
-0.19999981426884034,1.6541520004032822E11
-0.10000024625290758,6.757605530562787E10
-0.09999975284538491,5.727466240351952E10
-3.085318003983853E-7,1.748679733277373E9
3.0861930790494146E-7,-1.1988775576022537E10
0.0999996293694163,-5.668742421552621E10
0.10000036947341928,-7.246061866276695E10
0.19999956693532217,-1.5291499412173093E11
0.20000042693957107,-1.6269401024264267E11
0.29999950185795576,-1.8598526658734195E11
0.3000004727679491,-1.8376202139296222E11
0.3999994293182284,-1.1667395344897615E11
0.4000004678129667,-1.0408451450854953E11
0.49999933845623323,-6.696038957013301E10
0.5,-6.870499109319001E10
-0.5,-2.229153891171834E10
-0.40000005355451246,-5.5063889712230545E10
-0.3999999371453867,-5.282596751130946E10
-0.30000011966669354,-4.978700997867997E10
-0.29999987572130643,-4.754741552487446E10
-0.20000018358344934,-1.2879199202390707E10
-0.19999981426884034,-5.2160189963623085E9
-0.10000024625290758,2.6044678046158585E10
-0.09999975284538491,1.731386154088145E10
-3.085318003983853E-7,1.898422596446625E10
3.0861930790494146E-7,-3.3862130893615203E9
0.0999996293694163,-2.8621296658701263E10
0.10000036947341928,-3.1174886514534096E10
0.19999956693532217,-2.9943224021871605E9
0.20000042693957107,7.68945229321165E9
0.29999950185795576,5.2596874879248405E10
0.3000004727679491,5.61118098090447E10
0.3999994293182284,5.598653799528546E10
0.4000004678129667,5.456267043731604E10
0.49999933845623323,7.49866346060028E10
0.5,8.536919136086913E10
-0.5,-3.748521682300587E10
-0.40000005355451246,-9.901321891651096E10
-0.3999999371453867,-8.623885185868898E10
-0.30000011966669354,-4.4183557449517555E10
-0.29999987572130643,-4.2097708722176476E10
-0.20000018358344934,-1.9289575675776306E10
-0.19999981426884034,-1.8590639716219254E10
-0.10000024625290758,3.4427250706330867E9
-0.09999975284538491,2.157690775815961E9
-3.085318003983853E-7,2.3316576640979505E9
3.0861930790494146E-7,-4.351927273288543E9
0.0999996293694163,8.710616929417746E8
0.10000036947341928,-1.7762342723916075E9
0.19999956693532217,1.6001730835943977E10
0.20000042693957107,1.6593548708512308E10
0.29999950185795576,4.56662922410809E10
0.3000004727679491,4.923226991160305E10
0.3999994293182284,8.15433583160861E10
0.4000004678129667,9.567983579326625E10
0.49999933845623323,1.3519892728394994E11
0.5,1.465687062872873E11
-0.5,-6.352600277154914E9
-0.40000005355451246,-7.9784289463742075E9
-0.3999999371453867,-8.20761489246128E9
-0.30000011966669354,-7.781071290268109E9
-0.29999987572130643,-7.781027444032983E9
-0.20000018358344934,-2.474907724141224E9
